dep;week;P;cl_age90;pop
30;2020-S46;115;90;11532
30;2020-S46;2225;0;748468
30;2020-S47;32;09;80627
30;2020-S47;157;19;89988
30;2020-S47;155;29;70111
30;2020-S47;166;39;84369
30;2020-S47;150;49;91908
30;2020-S47;207;59;103521
30;2020-S47;137;69;101426
30;2020-S47;115;79;75841
30;2020-S47;102;89;39145
30;2020-S47;61;90;11532
30;2020-S47;1283;0;748468
30;2020-S48;27;09;80627
30;2020-S48;114;19;89988
30;2020-S48;92;29;70111
30;2020-S48;103;39;84369
30;2020-S48;128;49;91908
30;2020-S48;107;59;103521
30;2020-S48;93;69;101426
30;2020-S48;65;79;75841
30;2020-S48;50;89;39145
30;2020-S48;42;90;11532
30;2020-S48;822;0;748468
30;2020-S49;16;09;80627
30;2020-S49;86;19;89988
30;2020-S49;112;29;70111
30;2020-S49;106;39;84369
30;2020-S49;110;49;91908
30;2020-S49;114;59;103521
30;2020-S49;65;69;101426
30;2020-S49;73;79;75841
30;2020-S49;45;89;39145
30;2020-S49;25;90;11532
30;2020-S49;752;0;748468
30;2020-S50;11;09;80627
30;2020-S50;114;19;89988
30;2020-S50;139;29;70111
30;2020-S50;148;39;84369
30;2020-S50;145;49;91908
30;2020-S50;133;59;103521
30;2020-S50;90;69;101426
30;2020-S50;76;79;75841
30;2020-S50;55;89;39145
30;2020-S50;32;90;11532
30;2020-S50;943;0;748468
30;2020-S51;36;09;80627
30;2020-S51;115;19;89988
30;2020-S51;163;29;70111
30;2020-S51;167;39;84369
30;2020-S51;178;49;91908
30;2020-S51;157;59;103521
30;2020-S51;130;69;101426
30;2020-S51;79;79;75841
30;2020-S51;93;89;39145
30;2020-S51;47;90;11532
30;2020-S51;1167;0;748468
30;2020-S52;15;09;80627
30;2020-S52;108;19;89988
30;2020-S52;133;29;70111
30;2020-S52;136;39;84369
30;2020-S52;125;49;91908
30;2020-S52;145;59;103521
30;2020-S52;123;69;101426
30;2020-S52;66;79;75841
30;2020-S52;70;89;39145
30;2020-S52;37;90;11532
30;2020-S52;958;0;748468
30;2020-S53;35;09;80627
30;2020-S53;130;19;89988
30;2020-S53;173;29;70111
30;2020-S53;155;39;84369
30;2020-S53;139;49;91908
30;2020-S53;130;59;103521
30;2020-S53;116;69;101426
30;2020-S53;96;79;75841
30;2020-S53;64;89;39145
30;2020-S53;21;90;11532
30;2020-S53;1060;0;748468
30;2021-S01;26;09;80627
30;2021-S01;200;19;89988
30;2021-S01;232;29;70111
30;2021-S01;191;39;84369
30;2021-S01;194;49;91908
30;2021-S01;190;59;103521
30;2021-S01;187;69;101426
30;2021-S01;108;79;75841
30;2021-S01;74;89;39145
30;2021-S01;48;90;11532
30;2021-S01;1453;0;748468
30;2021-S02;55;09;80627
30;2021-S02;193;19;89988
30;2021-S02;204;29;70111
30;2021-S02;208;39;84369
30;2021-S02;212;49;91908
30;2021-S02;212;59;103521
30;2021-S02;160;69;101426
30;2021-S02;115;79;75841
30;2021-S02;101;89;39145
30;2021-S02;52;90;11532
30;2021-S02;1514;0;748468
30;2021-S03;49;09;80627
30;2021-S03;209;19;89988
30;2021-S03;238;29;70111
30;2021-S03;266;39;84369
30;2021-S03;258;49;91908
30;2021-S03;277;59;103521
30;2021-S03;174;69;101426
30;2021-S03;138;79;75841
30;2021-S03;96;89;39145
30;2021-S03;72;90;11532
30;2021-S03;1779;0;748468
30;2021-S04;65;09;80627
30;2021-S04;273;19;89988
30;2021-S04;221;29;70111
30;2021-S04;295;39;84369
30;2021-S04;267;49;91908
30;2021-S04;289;59;103521
30;2021-S04;189;69;101426
30;2021-S04;131;79;75841
30;2021-S04;100;89;39145
30;2021-S04;39;90;11532
30;2021-S04;1869;0;748468
30;2021-S05;57;09;80627
30;2021-S05;210;19;89988
30;2021-S05;249;29;70111
30;2021-S05;255;39;84369
30;2021-S05;256;49;91908
30;2021-S05;271;59;103521
30;2021-S05;193;69;101426
30;2021-S05;130;79;75841
30;2021-S05;87;89;39145
30;2021-S05;46;90;11532
30;2021-S05;1754;0;748468
30;2021-S06;43;09;80627
30;2021-S06;193;19;89988
30;2021-S06;219;29;70111
30;2021-S06;204;39;84369
30;2021-S06;203;49;91908
30;2021-S06;278;59;103521
30;2021-S06;182;69;101426
30;2021-S06;118;79;75841
30;2021-S06;104;89;39145
30;2021-S06;49;90;11532
30;2021-S06;1593;0;748468
30;2021-S07;43;09;80627
30;2021-S07;196;19;89988
30;2021-S07;246;29;70111
30;2021-S07;235;39;84369
30;2021-S07;215;49;91908
30;2021-S07;240;59;103521
30;2021-S07;149;69;101426
30;2021-S07;98;79;75841
30;2021-S07;76;89;39145
30;2021-S07;52;90;11532
30;2021-S07;1553;0;748468
30;2021-S08;59;09;80627
30;2021-S08;191;19;89988
30;2021-S08;191;29;70111
30;2021-S08;253;39;84369
30;2021-S08;240;49;91908
30;2021-S08;238;59;103521
30;2021-S08;156;69;101426
30;2021-S08;91;79;75841
30;2021-S08;66;89;39145
30;2021-S08;27;90;11532
30;2021-S08;1512;0;748468
30;2021-S09;87;09;80627
30;2021-S09;284;19;89988
30;2021-S09;302;29;70111
30;2021-S09;254;39;84369
30;2021-S09;274;49;91908
30;2021-S09;263;59;103521
30;2021-S09;181;69;101426
30;2021-S09;119;79;75841
30;2021-S09;58;89;39145
30;2021-S09;18;90;11532
30;2021-S09;1844;0;748468
30;2021-S10;88;09;80627
30;2021-S10;391;19;89988
30;2021-S10;333;29;70111
30;2021-S10;333;39;84369
30;2021-S10;350;49;91908
30;2021-S10;335;59;103521
30;2021-S10;246;69;101426
30;2021-S10;138;79;75841
30;2021-S10;63;89;39145
30;2021-S10;25;90;11532
30;2021-S10;2305;0;748468
30;2021-S11;118;09;80627
30;2021-S11;348;19;89988
30;2021-S11;287;29;70111
30;2021-S11;342;39;84369
30;2021-S11;309;49;91908
30;2021-S11;291;59;103521
30;2021-S11;224;69;101426
30;2021-S11;170;79;75841
30;2021-S11;101;89;39145
30;2021-S11;29;90;11532
30;2021-S11;2221;0;748468
30;2021-S12;155;09;80627
30;2021-S12;458;19;89988
30;2021-S12;404;29;70111
30;2021-S12;492;39;84369
30;2021-S12;471;49;91908
30;2021-S12;429;59;103521
30;2021-S12;290;69;101426
30;2021-S12;212;79;75841
30;2021-S12;103;89;39145
30;2021-S12;49;90;11532
30;2021-S12;3067;0;748468
30;2021-S13;145;09;80627
30;2021-S13;497;19;89988
30;2021-S13;450;29;70111
30;2021-S13;501;39;84369
30;2021-S13;523;49;91908
30;2021-S13;477;59;103521
30;2021-S13;306;69;101426
30;2021-S13;186;79;75841
30;2021-S13;97;89;39145
30;2021-S13;21;90;11532
30;2021-S13;3204;0;748468
30;2021-S14;89;09;80627
30;2021-S14;360;19;89988
30;2021-S14;445;29;70111
30;2021-S14;440;39;84369
30;2021-S14;459;49;91908
30;2021-S14;430;59;103521
30;2021-S14;268;69;101426
30;2021-S14;180;79;75841
30;2021-S14;67;89;39145
30;2021-S14;33;90;11532
30;2021-S14;2774;0;748468
30;2021-S15;92;09;80627
30;2021-S15;370;19;89988
30;2021-S15;477;29;70111
30;2021-S15;456;39;84369
30;2021-S15;461;49;91908
30;2021-S15;399;59;103521
30;2021-S15;310;69;101426
30;2021-S15;195;79;75841
30;2021-S15;91;89;39145
30;2021-S15;39;90;11532
30;2021-S15;2892;0;748468
30;2021-S16;96;09;80627
30;2021-S16;360;19;89988
30;2021-S16;421;29;70111
30;2021-S16;424;39;84369
30;2021-S16;445;49;91908
30;2021-S16;385;59;103521
30;2021-S16;289;69;101426
30;2021-S16;149;79;75841
30;2021-S16;97;89;39145
30;2021-S16;40;90;11532
30;2021-S16;2709;0;748468
30;2021-S17;100;09;80627
30;2021-S17;269;19;89988
30;2021-S17;272;29;70111
30;2021-S17;271;39;84369
30;2021-S17;290;49;91908
30;2021-S17;301;59;103521
30;2021-S17;181;69;101426
30;2021-S17;87;79;75841
30;2021-S17;51;89;39145
30;2021-S17;26;90;11532
30;2021-S17;1854;0;748468
31;2020-S21;2;09;162716
31;2020-S21;1;19;173034
31;2020-S21;6;29;203669
31;2020-S21;10;39;194920
31;2020-S21;3;49;184340
31;2020-S21;1;59;174175
31;2020-S21;1;69;138032
31;2020-S21;3;79;99121
31;2020-S21;2;89;54891
31;2020-S21;0;90;16037
31;2020-S21;30;0;1400935
31;2020-S22;1;09;162716
31;2020-S22;1;19;173034
31;2020-S22;4;29;203669
31;2020-S22;4;39;194920
31;2020-S22;4;49;184340
31;2020-S22;4;59;174175
31;2020-S22;0;69;138032
31;2020-S22;1;79;99121
31;2020-S22;0;89;54891
31;2020-S22;1;90;16037
31;2020-S22;20;0;1400935
31;2020-S23;3;09;162716
31;2020-S23;3;19;173034
31;2020-S23;1;29;203669
31;2020-S23;2;39;194920
31;2020-S23;1;49;184340
31;2020-S23;6;59;174175
31;2020-S23;2;69;138032
31;2020-S23;1;79;99121
31;2020-S23;2;89;54891
31;2020-S23;0;90;16037
31;2020-S23;21;0;1400935
31;2020-S24;8;09;162716
31;2020-S24;8;19;173034
31;2020-S24;11;29;203669
31;2020-S24;7;39;194920
31;2020-S24;4;49;184340
31;2020-S24;6;59;174175
31;2020-S24;2;69;138032
31;2020-S24;1;79;99121
31;2020-S24;2;89;54891
31;2020-S24;0;90;16037
31;2020-S24;49;0;1400935
31;2020-S25;10;09;162716
31;2020-S25;3;19;173034
31;2020-S25;3;29;203669
31;2020-S25;11;39;194920
31;2020-S25;7;49;184340
31;2020-S25;6;59;174175
31;2020-S25;3;69;138032
31;2020-S25;1;79;99121
31;2020-S25;0;89;54891
31;2020-S25;0;90;16037
31;2020-S25;44;0;1400935
31;2020-S26;7;09;162716
31;2020-S26;6;19;173034
31;2020-S26;8;29;203669
31;2020-S26;11;39;194920
31;2020-S26;6;49;184340
31;2020-S26;5;59;174175
31;2020-S26;5;69;138032
31;2020-S26;1;79;99121
31;2020-S26;0;89;54891
31;2020-S26;0;90;16037
31;2020-S26;50;0;1400935
31;2020-S27;4;09;162716
31;2020-S27;5;19;173034
31;2020-S27;15;29;203669
31;2020-S27;12;39;194920
31;2020-S27;9;49;184340
31;2020-S27;3;59;174175
31;2020-S27;0;69;138032
31;2020-S27;3;79;99121
31;2020-S27;1;89;54891
31;2020-S27;0;90;16037
31;2020-S27;52;0;1400935
31;2020-S28;2;09;162716
31;2020-S28;6;19;173034
31;2020-S28;5;29;203669
31;2020-S28;11;39;194920
31;2020-S28;7;49;184340
31;2020-S28;5;59;174175
31;2020-S28;2;69;138032
31;2020-S28;0;79;99121
31;2020-S28;1;89;54891
31;2020-S28;1;90;16037
31;2020-S28;40;0;1400935
31;2020-S29;4;09;162716
31;2020-S29;3;19;173034
31;2020-S29;10;29;203669
31;2020-S29;16;39;194920
31;2020-S29;14;49;184340
31;2020-S29;7;59;174175
31;2020-S29;4;69;138032
31;2020-S29;0;79;99121
31;2020-S29;1;89;54891
31;2020-S29;0;90;16037
31;2020-S29;59;0;1400935
31;2020-S30;13;09;162716
31;2020-S30;11;19;173034
31;2020-S30;53;29;203669
31;2020-S30;31;39;194920
31;2020-S30;13;49;184340
31;2020-S30;20;59;174175
31;2020-S30;14;69;138032
31;2020-S30;7;79;99121
31;2020-S30;2;89;54891
31;2020-S30;0;90;16037
31;2020-S30;165;0;1400935
31;2020-S31;7;09;162716
31;2020-S31;29;19;173034
31;2020-S31;87;29;203669
31;2020-S31;50;39;194920
31;2020-S31;19;49;184340
31;2020-S31;12;59;174175
31;2020-S31;11;69;138032
31;2020-S31;3;79;99121
31;2020-S31;2;89;54891
31;2020-S31;1;90;16037
31;2020-S31;221;0;1400935
31;2020-S32;15;09;162716
31;2020-S32;55;19;173034
31;2020-S32;151;29;203669
31;2020-S32;87;39;194920
31;2020-S32;49;49;184340
31;2020-S32;35;59;174175
31;2020-S32;22;69;138032
31;2020-S32;10;79;99121
31;2020-S32;5;89;54891
31;2020-S32;0;90;16037
31;2020-S32;429;0;1400935
31;2020-S33;24;09;162716
31;2020-S33;70;19;173034
31;2020-S33;181;29;203669
31;2020-S33;96;39;194920
31;2020-S33;75;49;184340
31;2020-S33;43;59;174175
31;2020-S33;31;69;138032
31;2020-S33;13;79;99121
31;2020-S33;5;89;54891
31;2020-S33;3;90;16037
31;2020-S33;541;0;1400935
31;2020-S34;23;09;162716
31;2020-S34;76;19;173034
31;2020-S34;281;29;203669
31;2020-S34;140;39;194920
31;2020-S34;91;49;184340
31;2020-S34;75;59;174175
31;2020-S34;38;69;138032
31;2020-S34;27;79;99121
31;2020-S34;13;89;54891
31;2020-S34;7;90;16037
31;2020-S34;771;0;1400935
31;2020-S35;27;09;162716
31;2020-S35;77;19;173034
31;2020-S35;275;29;203669
31;2020-S35;164;39;194920
31;2020-S35;124;49;184340
31;2020-S35;116;59;174175
31;2020-S35;56;69;138032
31;2020-S35;30;79;99121
31;2020-S35;15;89;54891
31;2020-S35;12;90;16037
31;2020-S35;896;0;1400935
31;2020-S36;54;09;162716
31;2020-S36;155;19;173034
31;2020-S36;437;29;203669
31;2020-S36;264;39;194920
31;2020-S36;176;49;184340
31;2020-S36;119;59;174175
31;2020-S36;78;69;138032
31;2020-S36;36;79;99121
31;2020-S36;26;89;54891
31;2020-S36;9;90;16037
31;2020-S36;1358;0;1400935
31;2020-S37;106;09;162716
31;2020-S37;452;19;173034
31;2020-S37;751;29;203669
31;2020-S37;313;39;194920
31;2020-S37;223;49;184340
31;2020-S37;204;59;174175
31;2020-S37;86;69;138032
31;2020-S37;55;79;99121
31;2020-S37;55;89;54891
31;2020-S37;28;90;16037
31;2020-S37;2278;0;1400935
31;2020-S38;97;09;162716
31;2020-S38;751;19;173034
31;2020-S38;1391;29;203669
31;2020-S38;381;39;194920
31;2020-S38;291;49;184340
31;2020-S38;242;59;174175
31;2020-S38;138;69;138032
31;2020-S38;61;79;99121
31;2020-S38;73;89;54891
31;2020-S38;49;90;16037
31;2020-S38;3476;0;1400935
31;2020-S39;52;09;162716
31;2020-S39;516;19;173034
31;2020-S39;1088;29;203669
31;2020-S39;403;39;194920
31;2020-S39;289;49;184340
31;2020-S39;299;59;174175
31;2020-S39;150;69;138032
31;2020-S39;71;79;99121
31;2020-S39;81;89;54891
31;2020-S39;48;90;16037
31;2020-S39;2999;0;1400935
31;2020-S40;45;09;162716
31;2020-S40;402;19;173034
31;2020-S40;818;29;203669
31;2020-S40;399;39;194920
31;2020-S40;338;49;184340
31;2020-S40;297;59;174175
31;2020-S40;146;69;138032
31;2020-S40;88;79;99121
31;2020-S40;68;89;54891
31;2020-S40;67;90;16037
31;2020-S40;2670;0;1400935
31;2020-S41;87;09;162716
31;2020-S41;433;19;173034
31;2020-S41;855;29;203669
31;2020-S41;577;39;194920
31;2020-S41;500;49;184340
31;2020-S41;399;59;174175
31;2020-S41;206;69;138032
31;2020-S41;103;79;99121
31;2020-S41;69;89;54891
31;2020-S41;34;90;16037
31;2020-S41;3265;0;1400935
31;2020-S42;104;09;162716
31;2020-S42;534;19;173034
31;2020-S42;1030;29;203669
31;2020-S42;716;39;194920
31;2020-S42;648;49;184340
31;2020-S42;559;59;174175
31;2020-S42;262;69;138032
31;2020-S42;140;79;99121
31;2020-S42;103;89;54891
31;2020-S42;49;90;16037
31;2020-S42;4149;0;1400935
31;2020-S43;149;09;162716
31;2020-S43;620;19;173034
31;2020-S43;1307;29;203669
31;2020-S43;1007;39;194920
31;2020-S43;927;49;184340
31;2020-S43;746;59;174175
31;2020-S43;439;69;138032
31;2020-S43;234;79;99121
31;2020-S43;159;89;54891
31;2020-S43;91;90;16037
31;2020-S43;5680;0;1400935
31;2020-S44;175;09;162716
31;2020-S44;660;19;173034
31;2020-S44;1032;29;203669
31;2020-S44;911;39;194920
31;2020-S44;857;49;184340
31;2020-S44;653;59;174175
31;2020-S44;455;69;138032
31;2020-S44;250;79;99121
31;2020-S44;208;89;54891
31;2020-S44;125;90;16037
31;2020-S44;5328;0;1400935
31;2020-S45;147;09;162716
31;2020-S45;582;19;173034
31;2020-S45;695;29;203669
31;2020-S45;731;39;194920
31;2020-S45;681;49;184340
31;2020-S45;562;59;174175
31;2020-S45;370;69;138032
31;2020-S45;225;79;99121
31;2020-S45;206;89;54891
31;2020-S45;126;90;16037
31;2020-S45;4332;0;1400935
31;2020-S46;93;09;162716
31;2020-S46;348;19;173034
31;2020-S46;388;29;203669
31;2020-S46;332;39;194920
31;2020-S46;358;49;184340
31;2020-S46;299;59;174175
31;2020-S46;205;69;138032
31;2020-S46;144;79;99121
31;2020-S46;158;89;54891
31;2020-S46;147;90;16037
31;2020-S46;2475;0;1400935
31;2020-S47;55;09;162716
31;2020-S47;157;19;173034
31;2020-S47;260;29;203669
31;2020-S47;207;39;194920
31;2020-S47;184;49;184340
31;2020-S47;198;59;174175
31;2020-S47;113;69;138032
31;2020-S47;72;79;99121
31;2020-S47;117;89;54891
31;2020-S47;84;90;16037
31;2020-S47;1450;0;1400935
31;2020-S48;33;09;162716
31;2020-S48;109;19;173034
31;2020-S48;137;29;203669
31;2020-S48;164;39;194920
31;2020-S48;143;49;184340
31;2020-S48;136;59;174175
31;2020-S48;61;69;138032
31;2020-S48;58;79;99121
31;2020-S48;68;89;54891
31;2020-S48;60;90;16037
31;2020-S48;970;0;1400935
31;2020-S49;18;09;162716
31;2020-S49;109;19;173034
31;2020-S49;136;29;203669
31;2020-S49;130;39;194920
31;2020-S49;127;49;184340
31;2020-S49;94;59;174175
31;2020-S49;61;69;138032
31;2020-S49;45;79;99121
31;2020-S49;67;89;54891
31;2020-S49;49;90;16037
31;2020-S49;836;0;1400935
31;2020-S50;29;09;162716
31;2020-S50;91;19;173034
31;2020-S50;156;29;203669
31;2020-S50;114;39;194920
31;2020-S50;112;49;184340
31;2020-S50;118;59;174175
31;2020-S50;57;69;138032
31;2020-S50;44;79;99121
31;2020-S50;44;89;54891
31;2020-S50;61;90;16037
31;2020-S50;827;0;1400935
31;2020-S51;24;09;162716
31;2020-S51;95;19;173034
31;2020-S51;192;29;203669
31;2020-S51;130;39;194920
31;2020-S51;140;49;184340
31;2020-S51;125;59;174175
31;2020-S51;84;69;138032
31;2020-S51;51;79;99121
31;2020-S51;56;89;54891
31;2020-S51;34;90;16037
31;2020-S51;933;0;1400935
31;2020-S52;26;09;162716
31;2020-S52;95;19;173034
31;2020-S52;204;29;203669
31;2020-S52;176;39;194920
31;2020-S52;157;49;184340
31;2020-S52;122;59;174175
31;2020-S52;81;69;138032
31;2020-S52;56;79;99121
31;2020-S52;44;89;54891
31;2020-S52;37;90;16037
31;2020-S52;998;0;1400935
31;2020-S53;30;09;162716
31;2020-S53;129;19;173034
31;2020-S53;258;29;203669
31;2020-S53;267;39;194920
31;2020-S53;185;49;184340
31;2020-S53;175;59;174175
31;2020-S53;132;69;138032
31;2020-S53;70;79;99121
31;2020-S53;84;89;54891
31;2020-S53;37;90;16037
31;2020-S53;1368;0;1400935
31;2021-S01;72;09;162716
31;2021-S01;293;19;173034
31;2021-S01;419;29;203669
31;2021-S01;371;39;194920
31;2021-S01;339;49;184340
31;2021-S01;334;59;174175
31;2021-S01;193;69;138032
31;2021-S01;111;79;99121
31;2021-S01;118;89;54891
31;2021-S01;70;90;16037
31;2021-S01;2320;0;1400935
31;2021-S02;90;09;162716
31;2021-S02;290;19;173034
31;2021-S02;433;29;203669
31;2021-S02;459;39;194920
31;2021-S02;392;49;184340
31;2021-S02;394;59;174175
31;2021-S02;241;69;138032
31;2021-S02;160;79;99121
31;2021-S02;169;89;54891
31;2021-S02;115;90;16037
31;2021-S02;2745;0;1400935
31;2021-S03;132;09;162716
31;2021-S03;440;19;173034
31;2021-S03;484;29;203669
31;2021-S03;448;39;194920
31;2021-S03;465;49;184340
31;2021-S03;415;59;174175
31;2021-S03;291;69;138032
31;2021-S03;170;79;99121
31;2021-S03;150;89;54891
31;2021-S03;116;90;16037
31;2021-S03;3112;0;1400935
31;2021-S04;206;09;162716
31;2021-S04;594;19;173034
31;2021-S04;566;29;203669
31;2021-S04;563;39;194920
31;2021-S04;563;49;184340
31;2021-S04;466;59;174175
31;2021-S04;278;69;138032
31;2021-S04;198;79;99121
31;2021-S04;180;89;54891
31;2021-S04;166;90;16037
31;2021-S04;3784;0;1400935
31;2021-S05;191;09;162716
31;2021-S05;544;19;173034
31;2021-S05;551;29;203669
31;2021-S05;516;39;194920
31;2021-S05;551;49;184340
31;2021-S05;432;59;174175
31;2021-S05;280;69;138032
31;2021-S05;161;79;99121
31;2021-S05;151;89;54891
31;2021-S05;114;90;16037
31;2021-S05;3493;0;1400935
31;2021-S06;154;09;162716
31;2021-S06;439;19;173034
31;2021-S06;472;29;203669
31;2021-S06;481;39;194920
31;2021-S06;487;49;184340
31;2021-S06;396;59;174175
31;2021-S06;228;69;138032
31;2021-S06;122;79;99121
31;2021-S06;117;89;54891
31;2021-S06;67;90;16037
31;2021-S06;2963;0;1400935
31;2021-S07;139;09;162716
31;2021-S07;329;19;173034
31;2021-S07;503;29;203669
31;2021-S07;512;39;194920
31;2021-S07;418;49;184340
31;2021-S07;363;59;174175
31;2021-S07;187;69;138032
31;2021-S07;102;79;99121
31;2021-S07;127;89;54891
31;2021-S07;68;90;16037
31;2021-S07;2759;0;1400935
31;2021-S08;122;09;162716
31;2021-S08;406;19;173034
31;2021-S08;466;29;203669
31;2021-S08;460;39;194920
31;2021-S08;452;49;184340
31;2021-S08;378;59;174175
31;2021-S08;183;69;138032
31;2021-S08;104;79;99121
31;2021-S08;75;89;54891
31;2021-S08;47;90;16037
31;2021-S08;2696;0;1400935
31;2021-S09;143;09;162716
31;2021-S09;472;19;173034
31;2021-S09;442;29;203669
31;2021-S09;428;39;194920
31;2021-S09;352;49;184340
31;2021-S09;313;59;174175
31;2021-S09;173;69;138032
31;2021-S09;87;79;99121
31;2021-S09;67;89;54891
31;2021-S09;31;90;16037
31;2021-S09;2509;0;1400935
31;2021-S10;143;09;162716
31;2021-S10;313;19;173034
31;2021-S10;390;29;203669
31;2021-S10;384;39;194920
31;2021-S10;337;49;184340
31;2021-S10;304;59;174175
31;2021-S10;161;69;138032
31;2021-S10;96;79;99121
31;2021-S10;73;89;54891
31;2021-S10;27;90;16037
31;2021-S10;2229;0;1400935
31;2021-S11;191;09;162716
31;2021-S11;441;19;173034
31;2021-S11;482;29;203669
31;2021-S11;468;39;194920
31;2021-S11;447;49;184340
31;2021-S11;313;59;174175
31;2021-S11;194;69;138032
31;2021-S11;120;79;99121
31;2021-S11;54;89;54891
31;2021-S11;21;90;16037
31;2021-S11;2733;0;1400935
31;2021-S12;243;09;162716
31;2021-S12;683;19;173034
31;2021-S12;583;29;203669
31;2021-S12;631;39;194920
31;2021-S12;601;49;184340
31;2021-S12;451;59;174175
31;2021-S12;227;69;138032
31;2021-S12;123;79;99121
31;2021-S12;67;89;54891
31;2021-S12;34;90;16037
31;2021-S12;3647;0;1400935
31;2021-S13;259;09;162716
31;2021-S13;653;19;173034
31;2021-S13;768;29;203669
31;2021-S13;730;39;194920
31;2021-S13;654;49;184340
31;2021-S13;491;59;174175
31;2021-S13;255;69;138032
31;2021-S13;156;79;99121
31;2021-S13;85;89;54891
31;2021-S13;40;90;16037
31;2021-S13;4092;0;1400935
31;2021-S14;134;09;162716
31;2021-S14;400;19;173034
31;2021-S14;710;29;203669
31;2021-S14;522;39;194920
31;2021-S14;521;49;184340
31;2021-S14;388;59;174175
31;2021-S14;253;69;138032
31;2021-S14;121;79;99121
31;2021-S14;69;89;54891
31;2021-S14;39;90;16037
31;2021-S14;3157;0;1400935
31;2021-S15;117;09;162716
31;2021-S15;482;19;173034
31;2021-S15;627;29;203669
31;2021-S15;503;39;194920
31;2021-S15;416;49;184340
31;2021-S15;382;59;174175
31;2021-S15;190;69;138032
31;2021-S15;97;79;99121
31;2021-S15;58;89;54891
31;2021-S15;30;90;16037
31;2021-S15;2903;0;1400935
31;2021-S16;131;09;162716
31;2021-S16;403;19;173034
31;2021-S16;667;29;203669
31;2021-S16;489;39;194920
31;2021-S16;477;49;184340
31;2021-S16;385;59;174175
31;2021-S16;203;69;138032
31;2021-S16;133;79;99121
31;2021-S16;59;89;54891
31;2021-S16;33;90;16037
31;2021-S16;2982;0;1400935
31;2021-S17;135;09;162716
31;2021-S17;327;19;173034
31;2021-S17;474;29;203669
31;2021-S17;406;39;194920
31;2021-S17;372;49;184340
31;2021-S17;298;59;174175
31;2021-S17;155;69;138032
31;2021-S17;80;79;99121
31;2021-S17;41;89;54891
31;2021-S17;22;90;16037
31;2021-S17;2313;0;1400935
32;2020-S21;0;09;17273
32;2020-S21;1;19;20308
32;2020-S21;4;29;13901
32;2020-S21;2;39;18813
32;2020-S21;1;49;23258
32;2020-S21;3;59;27973
32;2020-S21;4;69;28863
32;2020-S21;2;79;21621
32;2020-S21;6;89;13621
32;2020-S21;12;90;4409
32;2020-S21;35;0;190040
32;2020-S22;2;09;17273
32;2020-S22;0;19;20308
32;2020-S22;2;29;13901
32;2020-S22;4;39;18813
32;2020-S22;4;49;23258
32;2020-S22;4;59;27973
32;2020-S22;0;69;28863
32;2020-S22;1;79;21621
32;2020-S22;3;89;13621
32;2020-S22;2;90;4409
32;2020-S22;22;0;190040
32;2020-S23;0;09;17273
32;2020-S23;1;19;20308
32;2020-S23;0;29;13901
32;2020-S23;1;39;18813
32;2020-S23;0;49;23258
32;2020-S23;1;59;27973
32;2020-S23;0;69;28863
32;2020-S23;0;79;21621
32;2020-S23;0;89;13621
32;2020-S23;0;90;4409
32;2020-S23;3;0;190040
32;2020-S24;0;09;17273
32;2020-S24;0;19;20308
32;2020-S24;1;29;13901
32;2020-S24;0;39;18813
32;2020-S24;0;49;23258
32;2020-S24;1;59;27973
32;2020-S24;0;69;28863
32;2020-S24;1;79;21621
32;2020-S24;0;89;13621
32;2020-S24;1;90;4409
32;2020-S24;4;0;190040
32;2020-S25;0;09;17273
32;2020-S25;0;19;20308
32;2020-S25;0;29;13901
32;2020-S25;0;39;18813
32;2020-S25;0;49;23258
32;2020-S25;0;59;27973
32;2020-S25;0;69;28863
32;2020-S25;0;79;21621
32;2020-S25;0;89;13621
32;2020-S25;0;90;4409
32;2020-S25;0;0;190040
32;2020-S26;0;09;17273
32;2020-S26;1;19;20308
32;2020-S26;0;29;13901
32;2020-S26;1;39;18813
32;2020-S26;0;49;23258
32;2020-S26;0;59;27973
32;2020-S26;0;69;28863
32;2020-S26;0;79;21621
32;2020-S26;0;89;13621
32;2020-S26;0;90;4409
32;2020-S26;2;0;190040
32;2020-S27;0;09;17273
32;2020-S27;0;19;20308
32;2020-S27;0;29;13901
32;2020-S27;0;39;18813
32;2020-S27;0;49;23258
32;2020-S27;0;59;27973
32;2020-S27;0;69;28863
32;2020-S27;0;79;21621
32;2020-S27;1;89;13621
32;2020-S27;0;90;4409
32;2020-S27;2;0;190040
32;2020-S28;0;09;17273
32;2020-S28;0;19;20308
32;2020-S28;0;29;13901
32;2020-S28;0;39;18813
32;2020-S28;0;49;23258
32;2020-S28;0;59;27973
32;2020-S28;0;69;28863
32;2020-S28;0;79;21621
32;2020-S28;0;89;13621
32;2020-S28;0;90;4409
32;2020-S28;0;0;190040
32;2020-S29;0;09;17273
32;2020-S29;0;19;20308
32;2020-S29;0;29;13901
32;2020-S29;1;39;18813
32;2020-S29;0;49;23258
32;2020-S29;0;59;27973
32;2020-S29;1;69;28863
32;2020-S29;0;79;21621
32;2020-S29;0;89;13621
32;2020-S29;0;90;4409
32;2020-S29;2;0;190040
32;2020-S30;1;09;17273
32;2020-S30;0;19;20308
32;2020-S30;1;29;13901
32;2020-S30;1;39;18813
32;2020-S30;0;49;23258
32;2020-S30;0;59;27973
32;2020-S30;0;69;28863
32;2020-S30;2;79;21621
32;2020-S30;0;89;13621
32;2020-S30;1;90;4409
